historical_sha	hunk_id	path	old_range	new_range	context	primary_lane	disposition	rationale	evidence	accepted_commit
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useProjectHistory.ts:43,6	hooks/useProjectHistory.ts	43,3	43,6	export const useProjectHistory = (createInitialProject: () => ProjectState) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:12,6	hooks/useStudyTelemetry.ts	12,5	12,6	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:110,3	hooks/useStudyTelemetry.ts	109,3	110,3	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:193,6	hooks/useStudyTelemetry.ts	192,3	193,6	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetryBoundary.ts:1,4	hooks/useStudyTelemetryBoundary.ts	0,0	1,4		G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:package.json:3,3	package.json	3,3	3,3		G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:src-tauri/Cargo.lock:1654,3	src-tauri/Cargo.lock	1654,3	1654,3	checksum = "2532096657941c2fea9c289d370a250971c689d4f143798ff67113ec042024a5"	G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:src-tauri/Cargo.toml:2,3	src-tauri/Cargo.toml	2,3	2,3		G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:src-tauri/tauri.conf.json:2,3	src-tauri/tauri.conf.json	2,3	2,3		G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:1,2	tests/browser/study-telemetry.spec.ts	1,2	1,2		G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:6,3	tests/browser/study-telemetry.spec.ts	6,2	6,3	import { createSampleProject, serializeProject } from "../../utils/project";	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:11,3	tests/browser/study-telemetry.spec.ts	10,2	11,3	type Batch = {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:25,180	tests/browser/study-telemetry.spec.ts	23,2	25,180	const decodeBatch = (request: Request): Batch => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:310,4	tests/browser/study-telemetry.spec.ts	130,2	310,4	test("study profile stays responsive, strips assignment query, batches, and retr	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:316,13	tests/browser/study-telemetry.spec.ts	134,5	316,13	test("study profile stays responsive, strips assignment query, batches, and retr	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:330,3	tests/browser/study-telemetry.spec.ts	140,3	330,3	test("study profile stays responsive, strips assignment query, batches, and retr	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:348,3	tests/browser/study-telemetry.spec.ts	158,17	348,3	test("large final snapshot survives collector outage and page exit", async ({ pa	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:355,6	tests/browser/study-telemetry.spec.ts	179,2	355,6	test("large final snapshot survives collector outage and page exit", async ({ pa	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:363,373	tests/browser/study-telemetry.spec.ts	183,15	363,373	test("large final snapshot survives collector outage and page exit", async ({ pa	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/workflow.spec.ts:2881,3	tests/browser/workflow.spec.ts	2881,3	2881,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/workflow.spec.ts:2900,3	tests/browser/workflow.spec.ts	2900,3	2900,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/workflow.spec.ts:2904,3	tests/browser/workflow.spec.ts	2904,3	2904,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/workflow.spec.ts:2909,3	tests/browser/workflow.spec.ts	2909,3	2909,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/workflow.spec.ts:2918,3	tests/browser/workflow.spec.ts	2918,3	2918,3	test('Autosave recovery warns when a hidden-tab commit may be incomplete', async	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/project-contract.test.ts:415,3	tests/project-contract.test.ts	415,3	415,3	const classroomExampleVideoSource = readFileSync(join(process.cwd(), 'components	G6+G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/project-contract.test.ts:817,3	tests/project-contract.test.ts	817,3	817,3	assert(playwrightConfigText.includes('PLAYWRIGHT_SERVER') && playwrightConfigTex	G6	VERIFIED_CLEAN_IMPLEMENTATION	release/browser configuration contract; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/project-contract.test.ts:852,3	tests/project-contract.test.ts	852,2	852,3	assert(deployWorkflowText.includes('oven-sh/setup-bun@v2') && deployWorkflowText	G6	VERIFIED_CLEAN_IMPLEMENTATION	release/browser configuration contract; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:8,8	tests/study-telemetry.test.ts	8,3	8,8	import type { ProjectAction } from "../types";	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:17,3	tests/study-telemetry.test.ts	12,2	17,3	import {	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:48,10	tests/study-telemetry.test.ts	42,4	48,10	assert(telemetryTransportSource.includes('openCursor()') && !telemetryTransportS	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:233,99	tests/study-telemetry.test.ts	221,2	233,99	const recoveredSnapshot = JSON.parse(Buffer.concat(largeRecords.slice(1).map((re	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/appCommandHandlers.ts:2,3	utils/appCommandHandlers.ts	2,3	2,3	import type { AppStage } from "../types";	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/appStageNavigation.ts:4,3	utils/appStageNavigation.ts	4,3	4,3	import { projectMechanismReadiness } from "./mechanismReadiness";	G8	REPLACED_BY_LEAN_TELEMETRY	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/project.ts:52,3	utils/project.ts	52,3	52,3	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studySnapshotWorker.ts:1,40	utils/studySnapshotWorker.ts	0,0	1,40		G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:41,3	utils/studyTelemetry.ts	41,2	41,3	type OutboxItem = {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:99,3	utils/studyTelemetry.ts	98,2	99,3	const MAX_OUTBOX_BYTES = 48 * 1024 * 1024;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:213,62	utils/studyTelemetry.ts	211,3	213,62	let flushDueAt = 0;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:278,5	utils/studyTelemetry.ts	217,2	278,5	let consecutiveDeliverySuccesses = 0;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:308,16	utils/studyTelemetry.ts	244,7	308,16	export const studyTelemetryDiagnostics = () => ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:333,4	utils/studyTelemetry.ts	260,2	333,4	const reportTelemetryLoss = (deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:364,3	utils/studyTelemetry.ts	289,3	364,3	const spillBuffer = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:385,3	utils/studyTelemetry.ts	310,2	385,3	export const recordStudyEvent = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:397,3	utils/studyTelemetry.ts	321,3	397,3	export const recordStudyEvent = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:464,18	utils/studyTelemetry.ts	388,5	464,18	const projectActionCoalesceKey = (action: ProjectAction) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:487,8	utils/studyTelemetry.ts	398,2	487,8	let pendingSnapshot: {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:496,50	utils/studyTelemetry.ts	401,25	496,50	let snapshotTimer: number | undefined;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:552,169	utils/studyTelemetry.ts	432,14	552,169	const clearSnapshotSchedule = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:728,18	utils/studyTelemetry.ts	453,22	728,18	export const scheduleStudySnapshot = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:777,7	utils/studyTelemetry.ts	506,3	777,7	const openOutbox = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:786,30	utils/studyTelemetry.ts	511,4	786,30	const writeOutboxItems = (db: IDBDatabase, items: OutboxItem[]) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:822,13	utils/studyTelemetry.ts	521,8	822,13	const writeOutboxItems = (db: IDBDatabase, items: OutboxItem[]) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:981,5	utils/studyTelemetry.ts	675,2	981,5	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:989,3	utils/studyTelemetry.ts	680,3	989,3	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1000,5	utils/studyTelemetry.ts	691,5	1000,5	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1011,3	utils/studyTelemetry.ts	702,3	1011,3	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1018,5	utils/studyTelemetry.ts	709,2	1018,5	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1045,5	utils/studyTelemetry.ts	733,4	1045,5	const makeBatch = (beacon: boolean, deliveryClass: DeliveryClass) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1060,8	utils/studyTelemetry.ts	747,3	1060,8	type ExitCheckpoint = {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1070,3	utils/studyTelemetry.ts	752,2	1070,3	const finishBatches = (batches: StudyBatch[], stored: boolean) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
